 ,Area,Mean,Min,Max,X,Y,Slice
5677,0,57,57,57,2154.363,550.336,28
5678,0,63,63,63,1885.906,379.195,28
5679,0,43,43,43,1885.906,392.617,28
5680,0,26,26,26,1865.772,379.195,28
5681,0,14,14,14,1859.060,392.617,28
5682,0,27,27,27,1812.080,382.550,28
5683,0,49,49,49,1818.792,399.329,28
5684,0,37,37,37,1842.282,409.396,28
5685,0,50,50,50,1835.570,385.906,28
5686,0,49,49,49,1845.638,432.886,28
5687,0,11,11,11,1832.215,442.953,28
5688,0,29,29,29,1815.436,442.953,28
5689,0,17,17,17,1832.215,486.577,28
5690,0,38,38,38,1906.040,503.356,28
5691,0,39,39,39,1916.107,412.752,28
5692,0,30,30,30,1906.040,392.617,28
5693,0,37,37,37,1912.752,375.839,28
5694,0,24,24,24,1969.799,362.416,28
5695,0,29,29,29,2006.711,382.550,28
5696,0,33,33,33,1953.020,389.262,28
5697,0,28,28,28,1942.953,375.839,28
5698,0,44,44,44,1926.174,389.262,28
5699,0,4,4,4,2080.537,412.752,28
5700,0,7,7,7,2080.537,473.154,28
5701,0,20,20,20,1781.879,446.309,28
5702,0,32,32,32,1755.033,453.020,28
5703,0,23,23,23,1744.966,466.443,28
5704,0,37,37,37,1718.121,453.020,28
5705,0,33,33,33,1711.409,432.886,28
5706,0,46,46,46,1724.832,412.752,28
5707,0,49,49,49,1741.611,406.040,28
5708,0,37,37,37,1761.745,399.329,28
5709,0,44,44,44,1805.369,409.396,28
5710,0,30,30,30,1657.718,412.752,28
5711,0,26,26,26,1644.295,429.530,28
5712,0,28,28,28,1630.872,416.107,28
5713,0,39,39,39,1617.450,416.107,28
5714,0,28,28,28,1587.248,409.396,28
5715,0,31,31,31,1577.181,422.819,28
5716,0,63,63,63,1604.027,486.577,28
5717,0,35,35,35,1617.450,486.577,28
5718,0,43,43,43,1661.074,466.443,28
5719,0,36,36,36,1684.564,489.933,28
5720,0,39,39,39,1704.698,493.289,28
5721,0,43,43,43,1543.624,496.644,28
5722,0,34,34,34,1526.846,506.711,28
5723,0,38,38,38,1530.201,419.463,28
5724,0,42,42,42,1513.423,436.242,28
5725,0,37,37,37,1520.134,453.020,28
5726,0,21,21,21,1469.799,442.953,28
5727,0,31,31,31,1456.376,453.020,28
5728,0,54,54,54,1432.886,453.020,28
5729,0,43,43,43,1409.396,463.087,28
5730,0,51,51,51,1392.617,412.752,28
5731,0,20,20,20,1369.127,503.356,28
5732,0,35,35,35,1355.705,473.154,28
5733,0,15,15,15,1322.148,473.154,28
5734,0,26,26,26,1489.933,513.423,28
5735,0,27,27,27,1540.268,624.161,28
5736,0,13,13,13,1348.993,624.161,28
5737,0,25,25,25,1295.302,620.805,28
5738,0,38,38,38,1197.987,614.094,28
5739,0,52,52,52,1275.168,432.886,28
5740,0,32,32,32,1281.879,476.510,28
5741,0,37,37,37,1265.101,496.644,28
5742,0,14,14,14,1234.899,486.577,28
5743,0,46,46,46,1167.785,436.242,28
5744,0,33,33,33,1174.497,399.329,28
5745,0,31,31,31,1117.450,419.463,28
5746,0,39,39,39,1053.691,412.752,28
5747,0,60,60,60,1020.134,439.597,28
5748,0,69,69,69,986.577,426.174,28
5749,0,13,13,13,963.087,469.799,28
5750,0,0,0,0,1010.067,459.732,28
5751,0,29,29,29,1020.134,500,28
5752,0,30,30,30,1090.604,506.711,28
5753,0,32,32,32,1026.846,607.383,28
5754,0,39,39,39,862.416,600.671,28
5755,0,50,50,50,848.993,419.463,28
5756,0,19,19,19,922.819,419.463,28
5757,0,24,24,24,711.409,587.248,28
5758,0,54,54,54,647.651,573.826,28
5759,0,7,7,7,620.805,587.248,28
5760,0,36,36,36,657.718,429.530,28
5761,0,30,30,30,734.899,416.107,28
5762,0,8,8,8,614.094,416.107,28
5763,0,44,44,44,543.624,426.174,28
5764,0,62,62,62,516.779,446.309,28
5765,0,81,81,81,385.906,526.846,28
5766,0,8,8,8,426.174,526.846,28
5767,0,106,106,106,322.148,489.933,28
5768,0,45,45,45,248.322,493.289,28
5769,0,55,55,55,177.852,530.201,28
5770,0,46,46,46,151.007,530.201,28
5771,0,33,33,33,1372.483,476.510,28
5772,0,27,27,27,2765.101,453.020,28
5773,0,2,2,2,2573.826,446.309,28
5774,0,47,47,47,2557.047,466.443,28
5775,0,11,11,11,3748.322,493.289,29
5776,0,32,32,32,3711.409,469.799,29
5777,0,42,42,42,3697.987,513.423,29
5778,0,51,51,51,3681.208,473.154,29
5779,0,33,33,33,3671.141,513.423,29
5780,0,38,38,38,3657.718,473.154,29
5781,0,35,35,35,3651.007,513.423,29
5782,0,44,44,44,3627.517,513.423,29
5783,0,53,53,53,3597.315,513.423,29
5784,0,18,18,18,3597.315,466.443,29
5785,0,44,44,44,3557.047,459.732,29
5786,0,56,56,56,3563.759,516.779,29
5787,0,24,24,24,3543.624,513.423,29
5788,0,38,38,38,3516.779,520.134,29
5789,0,47,47,47,3496.644,520.134,29
5790,0,11,11,11,3473.155,520.134,29
5791,0,21,21,21,3483.221,493.289,29
5792,0,26,26,26,3500,459.732,29
5793,0,36,36,36,3530.201,416.107,29
5794,0,17,17,17,3422.819,412.752,29
5795,0,31,31,31,3426.175,453.020,29
5796,0,15,15,15,3402.685,453.020,29
5797,0,40,40,40,3375.839,449.664,29
5798,0,27,27,27,3362.416,453.020,29
5799,0,35,35,35,3342.282,446.309,29
5800,0,36,36,36,3305.369,456.376,29
5801,0,23,23,23,3275.168,466.443,29
5802,0,28,28,28,3449.665,523.490,29
5803,0,38,38,38,3429.530,520.134,29
5804,0,5,5,5,3412.752,526.846,29
5805,0,41,41,41,3395.973,516.779,29
5806,0,40,40,40,3375.839,516.779,29
5807,0,54,54,54,3359.061,520.134,29
5808,0,24,24,24,3342.282,523.490,29
5809,0,16,16,16,3322.148,523.490,29
5810,0,44,44,44,3288.591,526.846,29
5811,0,38,38,38,3275.168,533.557,29
5812,0,8,8,8,3255.034,540.268,29
5813,0,28,28,28,3241.611,540.268,29
5814,0,38,38,38,3224.832,567.114,29
5815,0,65,65,65,3258.389,597.315,29
5816,0,17,17,17,3271.812,593.960,29
5817,0,43,43,43,3365.772,560.403,29
5818,0,42,42,42,3201.342,607.383,29
5819,0,48,48,48,3208.054,607.383,29
5820,0,27,27,27,3120.805,600.671,29
5821,0,53,53,53,3221.477,530.201,29
5822,0,22,22,22,3184.564,533.557,29
5823,0,35,35,35,3157.718,520.134,29
5824,0,30,30,30,3130.873,516.779,29
5825,0,10,10,10,3120.805,523.490,29
5826,0,46,46,46,3194.631,473.154,29
5827,0,41,41,41,3164.430,466.443,29
5828,0,59,59,59,3144.295,466.443,29
5829,0,30,30,30,3134.228,453.020,29
5830,0,27,27,27,3120.805,459.732,29
5831,0,34,34,34,3073.826,432.886,29
5832,0,38,38,38,3053.691,429.530,29
5833,0,28,28,28,3060.403,459.732,29
5834,0,26,26,26,3100.671,453.020,29
5835,0,37,37,37,3046.980,489.933,29
5836,0,47,47,47,3067.114,486.577,29
5837,0,46,46,46,3063.759,500,29
5838,0,44,44,44,3100.671,520.134,29
5839,0,41,41,41,3104.027,496.644,29
5840,0,29,29,29,2989.933,526.846,29
5841,0,27,27,27,3033.557,520.134,29
5842,0,46,46,46,2973.155,479.866,29
5843,0,22,22,22,3010.067,476.510,29
5844,0,20,20,20,3030.201,426.174,29
5845,0,38,38,38,3016.779,419.463,29
5846,0,3,3,3,2966.443,406.040,29
5847,0,24,24,24,2949.665,409.396,29
5848,0,41,41,41,2959.732,432.886,29
5849,0,51,51,51,3053.691,567.114,29
5850,0,24,24,24,2966.443,607.383,29
5851,0,26,26,26,2842.282,614.094,29
5852,0,18,18,18,2875.839,593.960,29
5853,0,1,1,1,2818.792,587.248,29
5854,0,41,41,41,2791.946,479.866,29
5855,0,71,71,71,2718.121,456.376,29
5856,0,15,15,15,2761.745,479.866,29
5857,0,3,3,3,2677.852,439.597,29
5858,0,27,27,27,2697.987,459.732,29
5859,0,10,10,10,2697.987,479.866,29
5860,0,20,20,20,2731.544,496.644,29
5861,0,21,21,21,2731.544,546.980,29
5862,0,15,15,15,2697.987,523.490,29
5863,0,38,38,38,2691.275,560.403,29
5864,0,30,30,30,2781.879,567.114,29
5865,0,34,34,34,2697.987,580.537,29
5866,0,12,12,12,2664.430,577.181,29
5867,0,24,24,24,2647.651,553.691,29
5868,0,24,24,24,2654.363,513.423,29
5869,0,94,94,94,2617.450,459.732,29
5870,0,52,52,52,2620.805,610.738,29
5871,0,55,55,55,2570.470,604.027,29
5872,0,31,31,31,2590.604,593.960,29
5873,0,21,21,21,2590.604,577.181,29
5874,0,28,28,28,2577.181,506.711,29
5875,0,40,40,40,2570.470,483.221,29
5876,0,39,39,39,2587.248,473.154,29
5877,0,10,10,10,2563.759,463.087,29
5878,0,35,35,35,2543.624,493.289,29
5879,0,33,33,33,2553.691,520.134,29
5880,0,34,34,34,2526.846,513.423,29
5881,0,58,58,58,2520.134,560.403,29
5882,0,30,30,30,2510.067,553.691,29
5883,0,12,12,12,2503.356,570.470,29
5884,0,80,80,80,2516.779,486.577,29
5885,0,25,25,25,2516.779,469.799,29
5886,0,26,26,26,2530.201,483.221,29
5887,0,32,32,32,2533.557,466.443,29
5888,0,29,29,29,2516.779,459.732,29
5889,0,47,47,47,2513.423,442.953,29
5890,0,77,77,77,2510.067,426.174,29
5891,0,50,50,50,2489.933,429.530,29
5892,0,45,45,45,2476.510,436.242,29
5893,0,41,41,41,2469.799,446.309,29
5894,0,29,29,29,2463.087,453.020,29
5895,0,12,12,12,2496.644,446.309,29
5896,0,12,12,12,2510.067,459.732,29
5897,0,34,34,34,2496.644,476.510,29
5898,0,13,13,13,2500,493.289,29
5899,0,63,63,63,2493.289,506.711,29
5900,0,15,15,15,2503.356,506.711,29
5901,0,36,36,36,2489.933,526.846,29
5902,0,5,5,5,2489.933,543.624,29
5903,0,29,29,29,2486.577,553.691,29
5904,0,15,15,15,2469.799,573.826,29
5905,0,28,28,28,2473.155,600.671,29
5906,0,39,39,39,2463.087,563.758,29
5907,0,25,25,25,2449.665,550.336,29
5908,0,21,21,21,2469.799,520.134,29
5909,0,17,17,17,2463.087,500,29
5910,0,35,35,35,2463.087,486.577,29
5911,0,10,10,10,2449.665,523.490,29
5912,0,52,52,52,2432.886,496.644,29
5913,0,22,22,22,2436.242,483.221,29
5914,0,41,41,41,2446.309,466.443,29
5915,0,40,40,40,2446.309,453.020,29
5916,0,32,32,32,2436.242,436.242,29
5917,0,32,32,32,2436.242,436.242,29
5918,0,50,50,50,2399.329,419.463,29
5919,0,90,90,90,2416.107,409.396,29
5920,0,54,54,54,2375.839,446.309,29
5921,0,97,97,97,2369.128,469.799,29
5922,0,30,30,30,2389.262,432.886,29
5923,0,27,27,27,2406.040,432.886,29
5924,0,63,63,63,2412.752,436.242,29
5925,0,40,40,40,2419.463,432.886,29
5926,0,45,45,45,2429.530,449.664,29
5927,0,57,57,57,2429.530,459.732,29
5928,0,37,37,37,2429.530,463.087,29
5929,0,84,84,84,2399.329,449.664,29
5930,0,31,31,31,2385.906,459.732,29
5931,0,62,62,62,2385.906,466.443,29
5932,0,32,32,32,2409.396,446.309,29
5933,0,37,37,37,2412.752,459.732,29
5934,0,64,64,64,2409.396,466.443,29
5935,0,27,27,27,2359.061,453.020,29
5936,0,47,47,47,2369.128,442.953,29
5937,0,38,38,38,2362.416,479.866,29
5938,0,43,43,43,2355.705,493.289,29
5939,0,48,48,48,2369.128,500,29
5940,0,16,16,16,2355.705,510.067,29
5941,0,10,10,10,2369.128,526.846,29
5942,0,52,52,52,2355.705,540.268,29
5943,0,42,42,42,2369.128,546.980,29
5944,0,50,50,50,2365.772,557.047,29
5945,0,28,28,28,2375.839,560.403,29
5946,0,21,21,21,2379.195,573.826,29
5947,0,2,2,2,2389.262,593.960,29
5948,0,0,0,0,2402.685,587.248,29
5949,0,0,0,0,2402.685,587.248,29
5950,0,13,13,13,2406.040,573.826,29
5951,0,9,9,9,2412.752,557.047,29
5952,0,27,27,27,2416.107,540.268,29
5953,0,42,42,42,2389.262,546.980,29
5954,0,8,8,8,2382.550,526.846,29
5955,0,40,40,40,2402.685,493.289,29
5956,0,67,67,67,2496.644,362.416,29
5957,0,47,47,47,2630.873,362.416,29
5958,0,37,37,37,2862.416,372.483,29
5959,0,40,40,40,3231.544,389.262,29
5960,0,64,64,64,2325.503,362.416,29
5961,0,23,23,23,2255.034,476.510,29
5962,0,27,27,27,2255.034,459.732,29
5963,0,44,44,44,2255.034,439.597,29
5964,0,64,64,64,2251.678,422.819,29
5965,0,21,21,21,2241.611,406.040,29
5966,0,24,24,24,2228.188,399.329,29
5967,0,122,122,122,2197.987,402.685,29
5968,0,22,22,22,2187.919,422.819,29
5969,0,62,62,62,2194.631,436.242,29
5970,0,50,50,50,2194.631,442.953,29
5971,0,48,48,48,2197.987,459.732,29
5972,0,59,59,59,2208.054,463.087,29
5973,0,47,47,47,2208.054,449.664,29
5974,0,30,30,30,2208.054,439.597,29
5975,0,42,42,42,2208.054,422.819,29
5976,0,67,67,67,2208.054,409.396,29
5977,0,69,69,69,2211.409,406.040,29
5978,0,51,51,51,2221.477,409.396,29
5979,0,74,74,74,2228.188,419.463,29
5980,0,32,32,32,2238.255,432.886,29
5981,0,42,42,42,2248.322,442.953,29
5982,0,20,20,20,2241.611,459.732,29
5983,0,59,59,59,2234.899,449.664,29
5984,0,40,40,40,2221.477,426.174,29
5985,0,27,27,27,2241.611,520.134,29
5986,0,32,32,32,2241.611,530.201,29
5987,0,58,58,58,2224.832,493.289,29
5988,0,20,20,20,2228.188,506.711,29
5989,0,69,69,69,2221.477,520.134,29
5990,0,74,74,74,2221.477,526.846,29
5991,0,20,20,20,2221.477,546.980,29
5992,0,37,37,37,2208.054,493.289,29
5993,0,33,33,33,2208.054,506.711,29
5994,0,33,33,33,2208.054,506.711,29
5995,0,23,23,23,2208.054,520.134,29
5996,0,51,51,51,2208.054,533.557,29
5997,0,42,42,42,2208.054,550.336,29
5998,0,42,42,42,2208.054,550.336,29
5999,0,44,44,44,2187.919,496.644,29
6000,0,23,23,23,2181.208,516.779,29
6001,0,48,48,48,2187.919,533.557,29
6002,0,40,40,40,2187.919,546.980,29
6003,0,16,16,16,2087.248,520.134,29
6004,0,0,0,0,2067.114,476.510,29
6005,0,22,22,22,2147.651,453.020,29
6006,0,22,22,22,2104.027,392.617,29
6007,0,24,24,24,2134.228,379.195,29
6008,0,30,30,30,2063.758,375.839,29
6009,0,22,22,22,1973.154,359.060,29
6010,0,42,42,42,2013.423,385.906,29
6011,0,57,57,57,1956.376,399.329,29
6012,0,30,30,30,1932.886,392.617,29
6013,0,27,27,27,1906.040,399.329,29
6014,0,41,41,41,1885.906,392.617,29
6015,0,54,54,54,1889.262,375.839,29
6016,0,35,35,35,1869.127,379.195,29
6017,0,53,53,53,1852.349,395.973,29
6018,0,56,56,56,1832.215,385.906,29
6019,0,58,58,58,1838.926,406.040,29
6020,0,45,45,45,1845.638,432.886,29
6021,0,31,31,31,1818.792,426.174,29
6022,0,37,37,37,1822.148,406.040,29
6023,0,24,24,24,1798.658,399.329,29
6024,0,29,29,29,1751.678,399.329,29
6025,0,20,20,20,1765.101,459.732,29
6026,0,12,12,12,1838.926,489.933,29
6027,0,8,8,8,1906.040,496.644,29
6028,0,34,34,34,1785.235,432.886,29
6029,0,26,26,26,1731.544,406.040,29
6030,0,45,45,45,1718.121,409.396,29
6031,0,32,32,32,1697.987,409.396,29
6032,0,53,53,53,1677.852,412.752,29
6033,0,49,49,49,1661.074,416.107,29
6034,0,19,19,19,1657.718,432.886,29
6035,0,44,44,44,1644.295,416.107,29
6036,0,33,33,33,1624.161,412.752,29
6037,0,48,48,48,1600.671,409.396,29
6038,0,46,46,46,1654.362,459.732,29
6039,0,57,57,57,1687.919,486.577,29
6040,0,40,40,40,1704.698,486.577,29
6041,0,27,27,27,1718.121,449.664,29
6042,0,30,30,30,1708.054,432.886,29
6043,0,31,31,31,1684.564,436.242,29
6044,0,29,29,29,1637.584,489.933,29
6045,0,30,30,30,1624.161,486.577,29
6046,0,34,34,34,1617.450,486.577,29
6047,0,21,21,21,1590.604,489.933,29
6048,0,36,36,36,1550.336,493.289,29
6049,0,44,44,44,1526.846,453.020,29
6050,0,46,46,46,1540.268,422.819,29
6051,0,44,44,44,1563.758,419.463,29
6052,0,15,15,15,1510.067,432.886,29
6053,0,12,12,12,1496.644,432.886,29
6054,0,24,24,24,1479.866,439.597,29
6055,0,51,51,51,1456.376,456.376,29
6056,0,33,33,33,1429.530,459.732,29
6057,0,35,35,35,1395.973,406.040,29
6058,0,23,23,23,1385.906,469.799,29
6059,0,51,51,51,1335.570,479.866,29
6060,0,43,43,43,1359.060,503.356,29
6061,0,46,46,46,1275.168,432.886,29
6062,0,31,31,31,1255.033,389.262,29
6063,0,40,40,40,1174.497,399.329,29
6064,0,20,20,20,1161.074,432.886,29
6065,0,31,31,31,1228.188,442.953,29
6066,0,16,16,16,1201.342,453.020,29
6067,0,33,33,33,1224.832,466.443,29
6068,0,31,31,31,1275.168,483.221,29
6069,0,41,41,41,1288.591,486.577,29
6070,0,50,50,50,1355.705,620.805,29
6071,0,47,47,47,1536.913,620.805,29
6072,0,34,34,34,1644.295,620.805,29
6073,0,41,41,41,1285.235,620.805,29
6074,0,43,43,43,1201.342,614.094,29
6075,0,29,29,29,1144.295,466.443,29
6076,0,35,35,35,1107.382,419.463,29
6077,0,36,36,36,1053.691,412.752,29
6078,0,24,24,24,1060.403,442.953,29
6079,0,49,49,49,1026.846,436.242,29
6080,0,46,46,46,979.866,429.530,29
6081,0,73,73,73,966.443,459.732,29
6082,0,22,22,22,969.799,473.154,29
6083,0,20,20,20,929.530,416.107,29
6084,0,33,33,33,845.638,422.819,29
6085,0,56,56,56,1093.960,513.423,29
6086,0,47,47,47,859.060,600.671,29
6087,0,51,51,51,1016.779,610.738,29
6088,0,31,31,31,711.409,590.604,29
6089,0,39,39,39,647.651,422.819,29
6090,0,39,39,39,550.336,432.886,29
6091,0,28,28,28,429.530,526.846,29
6092,0,29,29,29,372.483,523.490,29
6093,0,61,61,61,315.436,486.577,29
6094,0,42,42,42,244.966,486.577,29
6095,0,61,61,61,244.966,496.644,29
6096,0,43,43,43,184.564,530.201,29
6097,0,60,60,60,248.322,493.289,30
6098,0,37,37,37,322.148,486.577,30
6099,0,98,98,98,375.839,523.490,30
6100,0,46,46,46,429.530,526.846,30
6101,0,34,34,34,479.866,520.134,30
6102,0,38,38,38,969.799,459.732,30
6103,0,8,8,8,979.866,479.866,30
6104,0,20,20,20,986.577,429.530,30
6105,0,33,33,33,1026.846,439.597,30
6106,0,44,44,44,1053.691,419.463,30
6107,0,40,40,40,1060.403,439.597,30
6108,0,45,45,45,1110.738,419.463,30
6109,0,47,47,47,1174.497,406.040,30
6110,0,16,16,16,1177.852,399.329,30
6111,0,46,46,46,1255.033,392.617,30
6112,0,57,57,57,1395.973,419.463,30
6113,0,55,55,55,1218.121,446.309,30
6114,0,22,22,22,1214.765,449.664,30
6115,0,20,20,20,1191.275,426.174,30
6116,0,48,48,48,1151.007,469.799,30
6117,0,31,31,31,1221.476,466.443,30
6118,0,39,39,39,1208.054,486.577,30
6119,0,27,27,27,1281.879,479.866,30
6120,0,46,46,46,1345.638,476.510,30
6121,0,38,38,38,1197.987,614.094,30
6122,0,6,6,6,1281.879,627.517,30
6123,0,19,19,19,1550.336,627.517,30
6124,0,27,27,27,1379.195,473.154,30
6125,0,33,33,33,1422.819,469.799,30
6126,0,50,50,50,1439.597,459.732,30
6127,0,28,28,28,1463.087,446.309,30
6128,0,16,16,16,1486.577,436.242,30
6129,0,31,31,31,1489.933,439.597,30
6130,0,58,58,58,1530.201,453.020,30
6131,0,35,35,35,1567.114,446.309,30
6132,0,45,45,45,1597.315,409.396,30
6133,0,40,40,40,1567.114,476.510,30
6134,0,24,24,24,1557.047,503.356,30
6135,0,14,14,14,1536.913,496.644,30
6136,0,44,44,44,1580.537,496.644,30
6137,0,26,26,26,1644.295,489.933,30
6138,0,42,42,42,1657.718,466.443,30
6139,0,45,45,45,1617.450,412.752,30
6140,0,36,36,36,1647.651,416.107,30
6141,0,47,47,47,1677.852,412.752,30
6142,0,58,58,58,1701.342,412.752,30
6143,0,33,33,33,1694.631,439.597,30
6144,0,22,22,22,1724.832,446.309,30
6145,0,44,44,44,1761.745,459.732,30
6146,0,50,50,50,1721.476,412.752,30
6147,0,31,31,31,1741.611,409.396,30
6148,0,26,26,26,1775.168,402.685,30
6149,0,31,31,31,1781.879,419.463,30
6150,0,39,39,39,1825.503,419.463,30
6151,0,38,38,38,1808.725,412.752,30
6152,0,17,17,17,1802.013,399.329,30
6153,0,41,41,41,1835.570,382.550,30
6154,0,58,58,58,1838.926,406.040,30
6155,0,31,31,31,1865.772,419.463,30
6156,0,68,68,68,1848.993,429.530,30
6157,0,32,32,32,1859.060,385.906,30
6158,0,28,28,28,1885.906,375.839,30
6159,0,18,18,18,1929.530,406.040,30
6160,0,14,14,14,1959.731,369.128,30
6161,0,23,23,23,1983.221,369.128,30
6162,0,8,8,8,2013.423,365.772,30
6163,0,24,24,24,2043.624,375.839,30
6164,0,25,25,25,2067.114,379.195,30
6165,0,19,19,19,2100.671,379.195,30
6166,0,22,22,22,2140.940,379.195,30
6167,0,28,28,28,1973.154,395.973,30
6168,0,22,22,22,1912.752,382.550,30
6169,0,24,24,24,1875.839,399.329,30
6170,0,29,29,29,1902.684,500,30
6171,0,90,90,90,2197.987,406.040,30
6172,0,49,49,49,2191.275,422.819,30
6173,0,59,59,59,2197.987,439.597,30
6174,0,33,33,33,2201.342,449.664,30
6175,0,58,58,58,2191.275,459.732,30
6176,0,28,28,28,2187.919,473.154,30
6177,0,70,70,70,2204.698,463.087,30
6178,0,37,37,37,2208.054,456.376,30
6179,0,74,74,74,2211.409,442.953,30
6180,0,47,47,47,2214.765,439.597,30
6181,0,50,50,50,2208.054,426.174,30
6182,0,52,52,52,2201.342,422.819,30
6183,0,52,52,52,2201.342,422.819,30
6184,0,51,51,51,2208.054,409.396,30
6185,0,53,53,53,2218.121,406.040,30
6186,0,51,51,51,2228.188,406.040,30
6187,0,47,47,47,2248.322,419.463,30
6188,0,24,24,24,2251.678,419.463,30
6189,0,25,25,25,2251.678,429.530,30
6190,0,39,39,39,2255.034,436.242,30
6191,0,36,36,36,2255.034,453.020,30
6192,0,33,33,33,2241.611,453.020,30
6193,0,28,28,28,2241.611,446.309,30
6194,0,33,33,33,2231.544,422.819,30
6195,0,34,34,34,2228.188,453.020,30
6196,0,25,25,25,2228.188,446.309,30
6197,0,64,64,64,2218.121,436.242,30
6198,0,72,72,72,2218.121,422.819,30
6199,0,44,44,44,2211.409,496.644,30
6200,0,43,43,43,2234.899,493.289,30
6201,0,34,34,34,2224.832,506.711,30
6202,0,36,36,36,2224.832,523.490,30
6203,0,18,18,18,2224.832,536.913,30
6204,0,40,40,40,2218.121,546.980,30
6205,0,66,66,66,2208.054,530.201,30
6206,0,17,17,17,2201.342,546.980,30
6207,0,67,67,67,2191.275,483.221,30
6208,0,65,65,65,2181.208,540.268,30
6209,0,54,54,54,2328.859,365.772,30
6210,0,37,37,37,2362.416,486.577,30
6211,0,46,46,46,2375.839,469.799,30
6212,0,46,46,46,2375.839,469.799,30
6213,0,45,45,45,2375.839,459.732,30
6214,0,20,20,20,2382.550,442.953,30
6215,0,41,41,41,2385.906,439.597,30
6216,0,62,62,62,2399.329,429.530,30
6217,0,37,37,37,2402.685,429.530,30
6218,0,29,29,29,2419.463,429.530,30
6219,0,20,20,20,2426.175,432.886,30
6220,0,40,40,40,2436.242,446.309,30
6221,0,42,42,42,2429.530,456.376,30
6222,0,54,54,54,2429.530,459.732,30
6223,0,39,39,39,2442.953,473.154,30
6224,0,39,39,39,2442.953,473.154,30
6225,0,17,17,17,2442.953,453.020,30
6226,0,53,53,53,2436.242,439.597,30
6227,0,46,46,46,2429.530,429.530,30
6228,0,61,61,61,2406.040,419.463,30
6229,0,24,24,24,2382.550,429.530,30
6230,0,74,74,74,2375.839,439.597,30
6231,0,57,57,57,2375.839,453.020,30
6232,0,92,92,92,2389.262,466.443,30
6233,0,62,62,62,2392.617,459.732,30
6234,0,81,81,81,2399.329,449.664,30
6235,0,69,69,69,2409.396,446.309,30
6236,0,81,81,81,2412.752,439.597,30
6237,0,18,18,18,2429.530,442.953,30
6238,0,33,33,33,2432.886,449.664,30
6239,0,48,48,48,2432.886,459.732,30
6240,0,75,75,75,2409.396,466.443,30
6241,0,32,32,32,2409.396,459.732,30
6242,0,48,48,48,2416.107,453.020,30
6243,0,93,93,93,2419.463,409.396,30
6244,0,41,41,41,2369.128,513.423,30
6245,0,39,39,39,2362.416,540.268,30
6246,0,30,30,30,2369.128,560.403,30
6247,0,30,30,30,2379.195,573.826,30
6248,0,8,8,8,2385.906,573.826,30
6249,0,28,28,28,2422.819,553.691,30
6250,0,8,8,8,2406.040,573.826,30
6251,0,19,19,19,2399.329,546.980,30
6252,0,26,26,26,2389.262,510.067,30
6253,0,39,39,39,2402.685,493.289,30
6254,0,15,15,15,2429.530,486.577,30
6255,0,22,22,22,2439.597,500,30
6256,0,25,25,25,2426.175,526.846,30
6257,0,36,36,36,2456.376,550.336,30
6258,0,81,81,81,2479.866,563.758,30
6259,0,35,35,35,2483.221,570.470,30
6260,0,25,25,25,2489.933,560.403,30
6261,0,20,20,20,2496.644,557.047,30
6262,0,7,7,7,2506.711,533.557,30
6263,0,13,13,13,2503.356,520.134,30
6264,0,37,37,37,2503.356,513.423,30
6265,0,52,52,52,2510.067,500,30
6266,0,25,25,25,2516.779,496.644,30
6267,0,37,37,37,2526.846,486.577,30
6268,0,50,50,50,2526.846,483.221,30
6269,0,26,26,26,2526.846,466.443,30
6270,0,25,25,25,2523.490,446.309,30
6271,0,24,24,24,2510.067,429.530,30
6272,0,42,42,42,2489.933,439.597,30
6273,0,14,14,14,2476.510,446.309,30
6274,0,35,35,35,2466.443,456.376,30
6275,0,25,25,25,2506.711,479.866,30
6276,0,25,25,25,2503.356,489.933,30
6277,0,38,38,38,2500,503.356,30
6278,0,26,26,26,2516.779,473.154,30
6279,0,54,54,54,2520.134,463.087,30
6280,0,42,42,42,2483.221,526.846,30
6281,0,64,64,64,2496.644,540.268,30
6282,0,33,33,33,2483.221,550.336,30
6283,0,33,33,33,2483.221,550.336,30
6284,0,5,5,5,2466.443,557.047,30
6285,0,15,15,15,2463.087,560.403,30
6286,0,31,31,31,2476.510,540.268,30
6287,0,16,16,16,2466.443,543.624,30
6288,0,21,21,21,2483.221,506.711,30
6289,0,10,10,10,2493.289,486.577,30
6290,0,13,13,13,2503.356,466.443,30
6291,0,34,34,34,2624.161,614.094,30
6292,0,99,99,99,2620.805,456.376,30
6293,0,46,46,46,2640.940,362.416,30
6294,0,67,67,67,2493.289,365.772,30
6295,0,58,58,58,2516.779,560.403,30
6296,0,30,30,30,2540.269,503.356,30
6297,0,42,42,42,2590.604,459.732,30
6298,0,29,29,29,2563.759,453.020,30
6299,0,26,26,26,2959.732,607.383,30
6300,0,5,5,5,2879.195,614.094,30
6301,0,20,20,20,2848.993,620.805,30
6302,0,23,23,23,2872.483,587.248,30
6303,0,26,26,26,2983.221,530.201,30
6304,0,7,7,7,3030.201,587.248,30
6305,0,47,47,47,3057.047,563.758,30
6306,0,58,58,58,2859.061,365.772,30
6307,0,27,27,27,2946.309,409.396,30
6308,0,39,39,39,3000,416.107,30
6309,0,17,17,17,3026.846,426.174,30
6310,0,48,48,48,3057.047,432.886,30
6311,0,33,33,33,3140.940,453.020,30
6312,0,43,43,43,3161.074,463.087,30
6313,0,26,26,26,3191.275,466.443,30
6314,0,26,26,26,3036.913,479.866,30
